triprequest_origin_location_lon,triprequest_origin_location_lat,triprequest_destination_location_lon,triprequest_destination_location_lat,triprequest_requesttime
-96.78013678,43.54394065,-96.69407825,43.54674361,26735
-96.71118508,43.5153335,-96.73156909,43.56403357,26841
-96.71138171,43.56232379,-96.75103549,43.52930613,26848
-96.75103549,43.52930613,-96.71138171,43.56232379,26855
-96.71138171,43.54128009,-96.71164389,43.58758553,26905
-96.69407825,43.54674361,-96.78013678,43.54394065,26916
-96.73124137,43.51485818,-96.74684071,43.54413068,27029
-96.71138171,43.54128009,-96.69342281,43.5638436,27079
-96.73156909,43.56403357,-96.7309792,43.51048509,27092
-96.73156909,43.56403357,-96.71125063,43.60581298,27119
-96.78013678,43.54394065,-96.71138171,43.54128009,27167
-96.74684071,43.54413068,-96.74716843,43.56365362,27179
-96.71118508,43.5153335,-96.75103549,43.52930613,27221
-96.73156909,43.56403357,-96.73124137,43.51485818,27239
-96.75103549,43.52930613,-96.71131617,43.52959125,27289
-96.69407825,43.54674361,-96.74716843,43.56365362,27310
-96.79337655,43.49070718,-96.74920028,43.50316422,27384
-96.71118508,43.5153335,-96.75103549,43.52930613,27393
-96.78013678,43.54394065,-96.71138171,43.54674361,27487
-96.78013678,43.54394065,-96.71138171,43.56232379,27489
-96.77430341,43.5729616,-96.69407825,43.54674361,27516
-96.71131617,43.52959125,-96.74716843,43.56365362,27631
-96.71138171,43.54128009,-96.77041974,43.61282792,27638
-96.77430341,43.5729616,-96.71138171,43.54128009,27670
-96.73156909,43.56403357,-96.71138171,43.54128009,27682
-96.74716843,43.56365362,-96.7309792,43.51048509,27714
-96.71118508,43.5153335,-96.79337655,43.49070718,27748
-96.73156909,43.56403357,-96.71138171,43.56232379,27786
-96.71164389,43.58758553,-96.71118508,43.5153335,27815
-96.73124137,43.51485818,-96.77041974,43.61282792,27883
-96.7309792,43.51048509,-96.75103549,43.52930613,27890
-96.7309792,43.51048509,-96.73150355,43.52940117,27916
-96.73150355,43.52940117,-96.77430341,43.5729616,27970
-96.77430341,43.5729616,-96.69407825,43.54674361,27998
-96.69342281,43.5638436,-96.78013678,43.54394065,28010
-96.77430341,43.5729616,-96.7309792,43.51048509,28018
-96.74920028,43.50316422,-96.77430341,43.5729616,28048
-96.71118508,43.5153335,-96.69342281,43.5638436,28091
-96.78013678,43.54394065,-96.73150355,43.52940117,28118
-96.79337655,43.49070718,-96.71164389,43.58758553,28123
-96.74920028,43.50316422,-96.71138171,43.54128009,28142
-96.71164389,43.58758553,-96.71125063,43.60581298,28154
-96.74684071,43.54413068,-96.77430341,43.5729616,28213
-96.73150355,43.52940117,-96.78013678,43.54394065,28244
-96.74684071,43.54413068,-96.75090441,43.51485818,28246
-96.69342281,43.5638436,-96.74920028,43.50316422,28291
-96.7309792,43.51048509,-96.77430341,43.5729616,28312
-96.7309792,43.51048509,-96.71164389,43.58758553,28349
-96.71164389,43.58758553,-96.79337655,43.49070718,28412
-96.79337655,43.49070718,-96.69407825,43.54674361,28420
-96.71138171,43.54674361,-96.74716843,43.56365362,28507
-96.73124137,43.54859634,-96.75103549,43.52930613,28528
-96.71118508,43.5153335,-96.77041974,43.61282792,28529
-96.73124137,43.54859634,-96.71138171,43.54674361,28530
-96.69342281,43.5638436,-96.75090441,43.51485818,28565
-96.75103549,43.52930613,-96.73150355,43.52940117,28565
-96.71164389,43.58758553,-96.71138171,43.56232379,28596
-96.71164389,43.58758553,-96.71138171,43.56232379,28657
-96.73150355,43.52940117,-96.75103549,43.52930613,28668
-96.75103549,43.52930613,-96.77041974,43.61282792,28677
-96.69342281,43.5638436,-96.74920028,43.50316422,28690
-96.73124137,43.51485818,-96.71138171,43.56232379,28701
-96.77430341,43.5729616,-96.69407825,43.54674361,28734
-96.7309792,43.51048509,-96.74716843,43.56365362,28745
-96.75090441,43.51485818,-96.73156909,43.56403357,28747
-96.71138171,43.54674361,-96.71138171,43.54128009,28770
-96.69407825,43.54674361,-96.74716843,43.56365362,28804
-96.74920028,43.50316422,-96.71138171,43.54128009,28836
-96.79337655,43.49070718,-96.74684071,43.54413068,28858
-96.71125063,43.60581298,-96.74920028,43.50316422,28862
-96.71138171,43.56232379,-96.73124137,43.51485818,28869
-96.73156909,43.56403357,-96.71131617,43.52959125,28904
-96.74716843,43.56365362,-96.73143801,43.54527088,28951
-96.71138171,43.54128009,-96.77041974,43.61282792,28983
-96.73124137,43.51485818,-96.75103549,43.52930613,29047
-96.73124137,43.54859634,-96.75090441,43.51485818,29077
-96.73156909,43.56403357,-96.73143801,43.54527088,29080
-96.78013678,43.54394065,-96.7309792,43.51048509,29116
-96.73156909,43.56403357,-96.73124137,43.54859634,29178
-96.73143801,43.54527088,-96.78013678,43.54394065,29204
-96.74684071,43.54413068,-96.73124137,43.51485818,29240
-96.69407825,43.54674361,-96.73124137,43.54859634,29241
-96.75090441,43.51485818,-96.69407825,43.54674361,29279
-96.69342281,43.5638436,-96.74920028,43.50316422,29280
-96.71164389,43.58758553,-96.73143801,43.54527088,29295
-96.71164389,43.58758553,-96.71138171,43.54128009,29311
-96.73143801,43.54527088,-96.71138171,43.54674361,29317
-96.71138171,43.54674361,-96.75090441,43.51485818,29339
-96.71131617,43.52959125,-96.73156909,43.56403357,29360
-96.71138171,43.54128009,-96.69407825,43.54674361,29362
-96.73124137,43.51485818,-96.71138171,43.54128009,29401
-96.78013678,43.54394065,-96.73156909,43.56403357,29412
-96.73156909,43.56403357,-96.73124137,43.51485818,29413
-96.69342281,43.5638436,-96.73150355,43.52940117,29447
-96.74716843,43.56365362,-96.7309792,43.51048509,29453
-96.78013678,43.54394065,-96.75103549,43.52930613,29483
-96.74920028,43.50316422,-96.71164389,43.58758553,29498
-96.77041974,43.61282792,-96.79337655,43.49070718,29537
-96.74716843,43.56365362,-96.73156909,43.56403357,29559
-96.71118508,43.5153335,-96.71138171,43.56232379,29565
-96.71138171,43.54128009,-96.77041974,43.61282792,29577
-96.77430341,43.5729616,-96.71131617,43.52959125,29603
-96.74684071,43.54413068,-96.75103549,43.52930613,29689
-96.7309792,43.51048509,-96.71164389,43.58758553,29751
-96.75103549,43.52930613,-96.73143801,43.54527088,29761
-96.73124137,43.54859634,-96.73150355,43.52940117,29831
-96.73124137,43.51485818,-96.71138171,43.54674361,29855
-96.71118508,43.5153335,-96.75090441,43.51485818,29909
-96.74684071,43.54413068,-96.7309792,43.51048509,29959
-96.71125063,43.60581298,-96.77041974,43.61282792,29963
-96.71164389,43.58758553,-96.74716843,43.56365362,29976
-96.77430341,43.5729616,-96.71138171,43.56232379,29987
-96.71164389,43.58758553,-96.78013678,43.54394065,30006
-96.74716843,43.56365362,-96.74684071,43.54413068,30069
-96.75103549,43.52930613,-96.7309792,43.51048509,30078
-96.74920028,43.50316422,-96.71131617,43.52959125,30127
-96.71125063,43.60581298,-96.74684071,43.54413068,30142
-96.79337655,43.49070718,-96.73124137,43.51485818,30169
-96.71138171,43.54674361,-96.71118508,43.5153335,30170
-96.71164389,43.58758553,-96.75090441,43.51485818,30175
-96.79337655,43.49070718,-96.74716843,43.56365362,30208
-96.74684071,43.54413068,-96.77430341,43.5729616,30253
-96.71131617,43.52959125,-96.73143801,43.54527088,30310
-96.69407825,43.54674361,-96.71138171,43.54674361,30353
-96.73156909,43.56403357,-96.73124137,43.54859634,30424
-96.71138171,43.54674361,-96.71138171,43.54128009,30426
-96.7309792,43.51048509,-96.77041974,43.61282792,30512
-96.74716843,43.56365362,-96.71125063,43.60581298,30558
-96.74716843,43.56365362,-96.78013678,43.54394065,30575
-96.73156909,43.56403357,-96.75103549,43.52930613,30577
-96.71138171,43.54674361,-96.77041974,43.61282792,30623
-96.79337655,43.49070718,-96.71138171,43.56232379,30791
-96.71131617,43.52959125,-96.77041974,43.61282792,30866
-96.71164389,43.58758553,-96.73150355,43.52940117,30881
-96.79337655,43.49070718,-96.74716843,43.56365362,30950
-96.69407825,43.54674361,-96.71138171,43.54674361,30952
-96.69407825,43.54674361,-96.71138171,43.54128009,30954
-96.71131617,43.52959125,-96.69407825,43.54674361,31011
-96.74716843,43.56365362,-96.74920028,43.50316422,31040
-96.7309792,43.51048509,-96.74920028,43.50316422,31115
-96.73150355,43.52940117,-96.71138171,43.54674361,31122
-96.71118508,43.5153335,-96.73156909,43.56403357,31137
-96.78013678,43.54394065,-96.77430341,43.5729616,31138
-96.71138171,43.54674361,-96.74920028,43.50316422,31144
-96.77430341,43.5729616,-96.71131617,43.52959125,31145
-96.79337655,43.49070718,-96.71118508,43.5153335,31145
-96.73124137,43.51485818,-96.73124137,43.54859634,31209
-96.77041974,43.61282792,-96.73156909,43.56403357,31238
-96.73124137,43.51485818,-96.7309792,43.51048509,31269
-96.73124137,43.51485818,-96.78013678,43.54394065,31302
-96.73124137,43.54859634,-96.69407825,43.54674361,31329
-96.71138171,43.54674361,-96.77041974,43.61282792,31368
-96.71138171,43.54674361,-96.71118508,43.5153335,31414
-96.77041974,43.61282792,-96.71164389,43.58758553,31451
-96.71131617,43.52959125,-96.71125063,43.60581298,31478
-96.71138171,43.54128009,-96.74684071,43.54413068,31485
-96.74716843,43.56365362,-96.73156909,43.56403357,31504
-96.71164389,43.58758553,-96.73124137,43.51485818,31519
-96.69342281,43.5638436,-96.73150355,43.52940117,31540
-96.73156909,43.56403357,-96.79337655,43.49070718,31546
-96.74716843,43.56365362,-96.69407825,43.54674361,31550
-96.73156909,43.56403357,-96.77430341,43.5729616,31690
-96.74684071,43.54413068,-96.74920028,43.50316422,31720
-96.73143801,43.54527088,-96.78013678,43.54394065,31725
-96.73150355,43.52940117,-96.74684071,43.54413068,31744
-96.75090441,43.51485818,-96.7309792,43.51048509,31746
-96.69407825,43.54674361,-96.74716843,43.56365362,31780
-96.71138171,43.56232379,-96.69342281,43.5638436,31819
-96.74684071,43.54413068,-96.71138171,43.54128009,31830
-96.71164389,43.58758553,-96.71118508,43.5153335,31863
-96.74684071,43.54413068,-96.7309792,43.51048509,31921
-96.74920028,43.50316422,-96.77041974,43.61282792,31931
-96.73124137,43.51485818,-96.69342281,43.5638436,31956
-96.71138171,43.54674361,-96.75090441,43.51485818,32055
-96.77041974,43.61282792,-96.75103549,43.52930613,32126
-96.71138171,43.54128009,-96.71125063,43.60581298,32146
-96.71131617,43.52959125,-96.71164389,43.58758553,32173
-96.75103549,43.52930613,-96.73156909,43.56403357,32206
-96.7309792,43.51048509,-96.74684071,43.54413068,32212
-96.75090441,43.51485818,-96.73156909,43.56403357,32294
-96.74716843,43.56365362,-96.71164389,43.58758553,32316
-96.73156909,43.56403357,-96.71118508,43.5153335,32318
-96.78013678,43.54394065,-96.69407825,43.54674361,32331
-96.71164389,43.58758553,-96.71118508,43.5153335,32340
-96.71138171,43.56232379,-96.69407825,43.54674361,32415
-96.69407825,43.54674361,-96.73156909,43.56403357,32446
-96.71164389,43.58758553,-96.74684071,43.54413068,32450
-96.74684071,43.54413068,-96.73156909,43.56403357,32467
-96.74716843,43.56365362,-96.75103549,43.52930613,32560
-96.74920028,43.50316422,-96.71131617,43.52959125,32565
-96.71125063,43.60581298,-96.77430341,43.5729616,32599
-96.71164389,43.58758553,-96.71138171,43.54128009,32623
-96.73143801,43.54527088,-96.73150355,43.52940117,32625
-96.74684071,43.54413068,-96.71138171,43.54128009,32626
-96.71131617,43.52959125,-96.71164389,43.58758553,32634
-96.71138171,43.54128009,-96.71164389,43.58758553,32638
-96.75090441,43.51485818,-96.78013678,43.54394065,32705
-96.75090441,43.51485818,-96.7309792,43.51048509,32812
-96.75103549,43.52930613,-96.71138171,43.54128009,32818
-96.74716843,43.56365362,-96.74684071,43.54413068,32827
-96.77430341,43.5729616,-96.75090441,43.51485818,32854
-96.73124137,43.54859634,-96.73143801,43.54527088,32859
-96.69407825,43.54674361,-96.71164389,43.58758553,32863
-96.71118508,43.5153335,-96.73124137,43.54859634,32887
-96.71138171,43.54674361,-96.79337655,43.49070718,32896
-96.73124137,43.51485818,-96.71138171,43.56232379,32918
-96.73124137,43.51485818,-96.73156909,43.56403357,32965
-96.77430341,43.5729616,-96.73124137,43.54859634,33003
-96.73156909,43.56403357,-96.78013678,43.54394065,33052
-96.7309792,43.51048509,-96.77041974,43.61282792,33074
-96.75090441,43.51485818,-96.77041974,43.61282792,33099
-96.79337655,43.49070718,-96.71138171,43.54674361,33131
-96.73156909,43.56403357,-96.75090441,43.51485818,33136
-96.71164389,43.58758553,-96.71138171,43.54674361,33165
-96.73156909,43.56403357,-96.73150355,43.52940117,33237
-96.71138171,43.54128009,-96.74684071,43.54413068,33260
-96.71138171,43.54674361,-96.73143801,43.54527088,33308
-96.73156909,43.56403357,-96.71164389,43.58758553,33320
-96.73143801,43.54527088,-96.79337655,43.49070718,33338
-96.73150355,43.52940117,-96.73124137,43.51485818,33389
-96.73124137,43.54859634,-96.75103549,43.52930613,33399
-96.71131617,43.52959125,-96.71138171,43.54128009,33421
-96.73150355,43.52940117,-96.75103549,43.52930613,33423
-96.7309792,43.51048509,-96.75090441,43.51485818,33453
-96.74920028,43.50316422,-96.71138171,43.54674361,33464
-96.77041974,43.61282792,-96.74920028,43.50316422,33559
-96.73124137,43.51485818,-96.71125063,43.60581298,33637
-96.71131617,43.52959125,-96.7309792,43.51048509,33753
-96.77430341,43.5729616,-96.79337655,43.49070718,33808
-96.74684071,43.54413068,-96.69407825,43.54674361,33812
-96.69407825,43.54674361,-96.74920028,43.50316422,34009
-96.73143801,43.54527088,-96.79337655,43.49070718,34078
-96.71138171,43.54128009,-96.71125063,43.60581298,34168
-96.71131617,43.52959125,-96.69342281,43.5638436,34170
-96.75103549,43.52930613,-96.74920028,43.50316422,34258
-96.73156909,43.56403357,-96.71138171,43.54128009,34347
-96.75103549,43.52930613,-96.73156909,43.56403357,34358
-96.74920028,43.50316422,-96.78013678,43.54394065,34415
-96.73124137,43.51485818,-96.73124137,43.54859634,34453
-96.74684071,43.54413068,-96.73156909,43.56403357,34457
-96.74684071,43.54413068,-96.71138171,43.54128009,34478
-96.78013678,43.54394065,-96.69407825,43.54674361,34512
-96.74716843,43.56365362,-96.79337655,43.49070718,34560
-96.69342281,43.5638436,-96.7309792,43.51048509,34577
-96.73156909,43.56403357,-96.73124137,43.54859634,34597
-96.78013678,43.54394065,-96.73156909,43.56403357,34621
-96.73143801,43.54527088,-96.69407825,43.54674361,34730
-96.73124137,43.51485818,-96.71138171,43.54674361,34731
-96.77430341,43.5729616,-96.71138171,43.54128009,34749
-96.71118508,43.5153335,-96.71138171,43.56232379,34770
-96.79337655,43.49070718,-96.71118508,43.5153335,34795
-96.71125063,43.60581298,-96.74920028,43.50316422,34802
-96.73143801,43.54527088,-96.78013678,43.54394065,34855
-96.73124137,43.54859634,-96.73124137,43.51485818,34901
-96.73124137,43.54859634,-96.77430341,43.5729616,34912
-96.77430341,43.5729616,-96.71138171,43.54128009,34948
-96.75103549,43.52930613,-96.71131617,43.52959125,34952
-96.69407825,43.54674361,-96.73150355,43.52940117,34983
-96.73156909,43.56403357,-96.71131617,43.52959125,35065
-96.74920028,43.50316422,-96.69407825,43.54674361,35081
-96.73143801,43.54527088,-96.7309792,43.51048509,35092
-96.73124137,43.51485818,-96.77430341,43.5729616,35129
-96.71164389,43.58758553,-96.71131617,43.52959125,35152
-96.69407825,43.54674361,-96.71138171,43.54674361,35202
-96.73150355,43.52940117,-96.78013678,43.54394065,35215
-96.69407825,43.54674361,-96.73156909,43.56403357,35254
-96.77430341,43.5729616,-96.74716843,43.56365362,35316
-96.73156909,43.56403357,-96.73150355,43.52940117,35350
-96.71125063,43.60581298,-96.77430341,43.5729616,35405
-96.71138171,43.54128009,-96.77430341,43.5729616,35412
-96.71125063,43.60581298,-96.77041974,43.61282792,35451
-96.77430341,43.5729616,-96.71138171,43.56232379,35541
-96.73150355,43.52940117,-96.73124137,43.54859634,35573
-96.7309792,43.51048509,-96.71164389,43.58758553,35575
-96.79337655,43.49070718,-96.75090441,43.51485818,35593
-96.71164389,43.58758553,-96.71138171,43.54674361,35611
-96.79337655,43.49070718,-96.78013678,43.54394065,35637
-96.71164389,43.58758553,-96.75090441,43.51485818,35707
-96.75103549,43.52930613,-96.69342281,43.5638436,35745
-96.71138171,43.56232379,-96.73156909,43.56403357,35782
-96.73156909,43.56403357,-96.79337655,43.49070718,35788
-96.71164389,43.58758553,-96.78013678,43.54394065,35807
-96.71138171,43.56232379,-96.73124137,43.51485818,35838
-96.78013678,43.54394065,-96.73143801,43.54527088,35843
-96.73124137,43.51485818,-96.73143801,43.54527088,35868
-96.69407825,43.54674361,-96.73124137,43.54859634,35898
-96.71138171,43.54128009,-96.71118508,43.5153335,36017
-96.73150355,43.52940117,-96.71138171,43.54674361,36101
-96.75090441,43.51485818,-96.74684071,43.54413068,36110
-96.73143801,43.54527088,-96.71131617,43.52959125,36116
-96.78013678,43.54394065,-96.71138171,43.54674361,36229
-96.71118508,43.5153335,-96.71164389,43.58758553,36236
-96.73124137,43.51485818,-96.69342281,43.5638436,36294
-96.74716843,43.56365362,-96.71164389,43.58758553,36317
-96.71138171,43.54674361,-96.74716843,43.56365362,36358
-96.69407825,43.54674361,-96.78013678,43.54394065,36379
-96.74920028,43.50316422,-96.69342281,43.5638436,36386
-96.71138171,43.54674361,-96.75103549,43.52930613,36452
-96.74684071,43.54413068,-96.7309792,43.51048509,36457
-96.7309792,43.51048509,-96.73156909,43.56403357,36466
-96.73143801,43.54527088,-96.73150355,43.52940117,36552
-96.75103549,43.52930613,-96.69407825,43.54674361,36564
-96.73124137,43.51485818,-96.78013678,43.54394065,36565
-96.73156909,43.56403357,-96.71138171,43.54674361,36602
-96.77041974,43.61282792,-96.73124137,43.51485818,36639
-96.73124137,43.51485818,-96.71164389,43.58758553,36664
-96.73143801,43.54527088,-96.73156909,43.56403357,36676
-96.79337655,43.49070718,-96.74684071,43.54413068,36683
-96.71118508,43.5153335,-96.73124137,43.51485818,36722
-96.73150355,43.52940117,-96.69342281,43.5638436,36758
-96.73156909,43.56403357,-96.74716843,43.56365362,36810
-96.74684071,43.54413068,-96.73143801,43.54527088,36831
-96.75103549,43.52930613,-96.7309792,43.51048509,36890
-96.79337655,43.49070718,-96.73143801,43.54527088,36897
-96.73143801,43.54527088,-96.78013678,43.54394065,36903
-96.73143801,43.54527088,-96.79337655,43.49070718,36947
-96.73143801,43.54527088,-96.78013678,43.54394065,36964
-96.69407825,43.54674361,-96.73156909,43.56403357,36977
-96.71138171,43.54674361,-96.69342281,43.5638436,36984
-96.73124137,43.54859634,-96.71125063,43.60581298,36985
-96.7309792,43.51048509,-96.77041974,43.61282792,36986
-96.71164389,43.58758553,-96.75090441,43.51485818,37019
-96.71131617,43.52959125,-96.73124137,43.51485818,37024
-96.77430341,43.5729616,-96.77041974,43.61282792,37025
-96.75090441,43.51485818,-96.77041974,43.61282792,37028
-96.71131617,43.52959125,-96.73124137,43.54859634,37031
-96.69407825,43.54674361,-96.78013678,43.54394065,37040
-96.7309792,43.51048509,-96.74716843,43.56365362,37042
-96.74684071,43.54413068,-96.73143801,43.54527088,37054
-96.71164389,43.58758553,-96.71125063,43.60581298,37059
-96.73124137,43.51485818,-96.71164389,43.58758553,37073
-96.71131617,43.52959125,-96.73124137,43.54859634,37089
-96.71118508,43.5153335,-96.74920028,43.50316422,37105
-96.73150355,43.52940117,-96.74716843,43.56365362,37179
-96.78013678,43.54394065,-96.71131617,43.52959125,37187
-96.74716843,43.56365362,-96.75103549,43.52930613,37221
-96.74684071,43.54413068,-96.73124137,43.51485818,37228
-96.71138171,43.54128009,-96.79337655,43.49070718,37242
-96.71138171,43.54674361,-96.78013678,43.54394065,37247
-96.71138171,43.54128009,-96.7309792,43.51048509,37281
-96.74716843,43.56365362,-96.75090441,43.51485818,37322
-96.71118508,43.5153335,-96.69342281,43.5638436,37331
-96.78013678,43.54394065,-96.71118508,43.5153335,37386
-96.69342281,43.5638436,-96.71138171,43.54128009,37389
-96.73156909,43.56403357,-96.73124137,43.54859634,37430
-96.75103549,43.52930613,-96.71164389,43.58758553,37442
-96.74684071,43.54413068,-96.74716843,43.56365362,37470
-96.71138171,43.54128009,-96.75103549,43.52930613,37537
-96.77430341,43.5729616,-96.74716843,43.56365362,37576
-96.71118508,43.5153335,-96.73143801,43.54527088,37590
-96.74716843,43.56365362,-96.75103549,43.52930613,37591
-96.71138171,43.54128009,-96.69342281,43.5638436,37612
-96.71131617,43.52959125,-96.71138171,43.54674361,37702
-96.69407825,43.54674361,-96.77430341,43.5729616,37725
-96.69342281,43.5638436,-96.74684071,43.54413068,37793
-96.73124137,43.51485818,-96.69342281,43.5638436,37846
-96.71125063,43.60581298,-96.7309792,43.51048509,37879
-96.77430341,43.5729616,-96.73150355,43.52940117,37940
-96.74920028,43.50316422,-96.7309792,43.51048509,37941
-96.73124137,43.51485818,-96.69407825,43.54674361,37964
-96.71118508,43.5153335,-96.69342281,43.5638436,38026
-96.71138171,43.56232379,-96.69407825,43.54674361,38047
-96.71138171,43.54128009,-96.73124137,43.51485818,38051
-96.73124137,43.51485818,-96.71131617,43.52959125,38074
-96.77041974,43.61282792,-96.71138171,43.54674361,38115
-96.71138171,43.54128009,-96.71138171,43.54674361,38127
-96.74920028,43.50316422,-96.71138171,43.54674361,38169
-96.78013678,43.54394065,-96.71138171,43.56232379,38171
-96.74920028,43.50316422,-96.71125063,43.60581298,38205
-96.71118508,43.5153335,-96.71138171,43.56232379,38278
-96.73143801,43.54527088,-96.78013678,43.54394065,38292
-96.7309792,43.51048509,-96.69342281,43.5638436,38337
-96.73143801,43.54527088,-96.71138171,43.54674361,38407
-96.71138171,43.56232379,-96.73156909,43.56403357,38427
-96.71164389,43.58758553,-96.73143801,43.54527088,38462
-96.73143801,43.54527088,-96.74920028,43.50316422,38467
-96.79337655,43.49070718,-96.75090441,43.51485818,38555
-96.71164389,43.58758553,-96.79337655,43.49070718,38572
-96.71138171,43.54674361,-96.74920028,43.50316422,38610
-96.75090441,43.51485818,-96.74920028,43.50316422,38659
-96.71138171,43.54674361,-96.71118508,43.5153335,38692
-96.77430341,43.5729616,-96.79337655,43.49070718,38703
-96.7309792,43.51048509,-96.69342281,43.5638436,38721
-96.69342281,43.5638436,-96.73124137,43.54859634,38778
-96.69407825,43.54674361,-96.71164389,43.58758553,38795
-96.77041974,43.61282792,-96.74684071,43.54413068,38813
-96.74920028,43.50316422,-96.71138171,43.56232379,38911
-96.71138171,43.56232379,-96.71138171,43.54128009,38926
-96.74920028,43.50316422,-96.71164389,43.58758553,38939
-96.71164389,43.58758553,-96.73124137,43.51485818,38978
-96.71138171,43.54674361,-96.71118508,43.5153335,39012
-96.75103549,43.52930613,-96.7309792,43.51048509,39022
-96.71138171,43.54674361,-96.78013678,43.54394065,39026
-96.71164389,43.58758553,-96.71118508,43.5153335,39029
-96.71164389,43.58758553,-96.71138171,43.54128009,39062
-96.74920028,43.50316422,-96.71118508,43.5153335,39071
-96.71118508,43.5153335,-96.71138171,43.54128009,39084
-96.71138171,43.54674361,-96.78013678,43.54394065,39103
-96.71164389,43.58758553,-96.75090441,43.51485818,39157
-96.77041974,43.61282792,-96.7309792,43.51048509,39165
-96.71164389,43.58758553,-96.75103549,43.52930613,39180
-96.73143801,43.54527088,-96.75090441,43.51485818,39185
-96.74684071,43.54413068,-96.77430341,43.5729616,39190
-96.73156909,43.56403357,-96.73124137,43.51485818,39209
-96.71131617,43.52959125,-96.71138171,43.54128009,39246
-96.7309792,43.51048509,-96.71131617,43.52959125,39250
-96.78013678,43.54394065,-96.71138171,43.54128009,39264
-96.71138171,43.54674361,-96.69342281,43.5638436,39381
-96.71138171,43.56232379,-96.75103549,43.52930613,39410
-96.71138171,43.54674361,-96.77430341,43.5729616,39438
-96.73143801,43.54527088,-96.71164389,43.58758553,39545
-96.77430341,43.5729616,-96.78013678,43.54394065,39546
-96.71131617,43.52959125,-96.78013678,43.54394065,39606
-96.7309792,43.51048509,-96.73143801,43.54527088,39606
-96.74684071,43.54413068,-96.69342281,43.5638436,39619
-96.7309792,43.51048509,-96.71138171,43.54128009,39635
-96.71118508,43.5153335,-96.79337655,43.49070718,39697
-96.69407825,43.54674361,-96.74920028,43.50316422,39700
-96.69342281,43.5638436,-96.75090441,43.51485818,39721
-96.69407825,43.54674361,-96.77430341,43.5729616,39733
-96.7309792,43.51048509,-96.73124137,43.51485818,39761
-96.75090441,43.51485818,-96.78013678,43.54394065,39783
-96.74920028,43.50316422,-96.69342281,43.5638436,39798
-96.73156909,43.56403357,-96.79337655,43.49070718,39798
-96.74716843,43.56365362,-96.74920028,43.50316422,39816
-96.73124137,43.51485818,-96.71138171,43.56232379,39819
-96.73124137,43.54859634,-96.78013678,43.54394065,39824
-96.74920028,43.50316422,-96.71138171,43.56232379,39853
-96.77430341,43.5729616,-96.71138171,43.56232379,39899
-96.74684071,43.54413068,-96.71138171,43.54674361,39994
-96.74920028,43.50316422,-96.75103549,43.52930613,39998
-96.73150355,43.52940117,-96.75090441,43.51485818,40067
-96.71125063,43.60581298,-96.71138171,43.54128009,40120
-96.73156909,43.56403357,-96.69407825,43.54674361,40124
-96.77430341,43.5729616,-96.69407825,43.54674361,40144
-96.75090441,43.51485818,-96.74684071,43.54413068,40159
-96.73124137,43.51485818,-96.69342281,43.5638436,40160
-96.73143801,43.54527088,-96.71138171,43.54674361,40162
-96.71138171,43.54128009,-96.77430341,43.5729616,40164
-96.69407825,43.54674361,-96.71138171,43.54128009,40179
-96.75103549,43.52930613,-96.77041974,43.61282792,40222
-96.71118508,43.5153335,-96.71125063,43.60581298,40276
-96.77430341,43.5729616,-96.73124137,43.51485818,40309
-96.71138171,43.54128009,-96.71131617,43.52959125,40349
-96.73124137,43.51485818,-96.77430341,43.5729616,40350
-96.77041974,43.61282792,-96.75103549,43.52930613,40350
-96.71138171,43.54674361,-96.78013678,43.54394065,40352
-96.73124137,43.54859634,-96.69342281,43.5638436,40356
-96.74684071,43.54413068,-96.71138171,43.54128009,40356
-96.77430341,43.5729616,-96.73124137,43.54859634,40401
-96.75090441,43.51485818,-96.77430341,43.5729616,40408
-96.77041974,43.61282792,-96.74716843,43.56365362,40443
-96.75090441,43.51485818,-96.73124137,43.54859634,40466
-96.73124137,43.51485818,-96.71131617,43.52959125,40476
-96.71164389,43.58758553,-96.73124137,43.51485818,40497
-96.73124137,43.51485818,-96.71138171,43.54128009,40530
-96.73124137,43.54859634,-96.73124137,43.51485818,40544
-96.75090441,43.51485818,-96.71138171,43.56232379,40564
-96.75103549,43.52930613,-96.77041974,43.61282792,40605
-96.69342281,43.5638436,-96.79337655,43.49070718,40654
-96.75090441,43.51485818,-96.69342281,43.5638436,40692
-96.69407825,43.54674361,-96.77041974,43.61282792,40722
-96.71138171,43.54128009,-96.7309792,43.51048509,40784
-96.78013678,43.54394065,-96.77430341,43.5729616,40787
-96.74684071,43.54413068,-96.71125063,43.60581298,40804
-96.77430341,43.5729616,-96.73124137,43.54859634,40915
-96.77041974,43.61282792,-96.71164389,43.58758553,40917
-96.75090441,43.51485818,-96.74716843,43.56365362,40917
-96.73124137,43.51485818,-96.69342281,43.5638436,40946
-96.71164389,43.58758553,-96.78013678,43.54394065,40972
-96.73124137,43.51485818,-96.71138171,43.54128009,41003
-96.79337655,43.49070718,-96.69407825,43.54674361,41031
-96.71138171,43.56232379,-96.71131617,43.52959125,41034
-96.71118508,43.5153335,-96.71138171,43.54128009,41101
-96.71164389,43.58758553,-96.75090441,43.51485818,41113
-96.73124137,43.51485818,-96.79337655,43.49070718,41135
-96.71118508,43.5153335,-96.74684071,43.54413068,41168
-96.71164389,43.58758553,-96.75090441,43.51485818,41192
-96.69407825,43.54674361,-96.73156909,43.56403357,41194
-96.71131617,43.52959125,-96.77430341,43.5729616,41334
